QUARTER,CARRIER,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,FLIGHT_TIME,CANCELLED
3,UA,DEN,SFO,14.22,6.857,153.656,0.007
3,UA,DEN,SLC,18.6,12.857,86.314,0.014
3,UA,DEN,TPA,13.907,8.361,204.381,0
3,UA,DFW,DEN,12.87,7.229,122.099,0
3,UA,DFW,EWR,19.971,9.121,203.594,0.01
3,UA,DFW,IAD,3.979,-4.936,171.894,0
3,UA,DFW,IAH,3.861,-2.086,64.397,0.007
3,UA,DFW,LAX,2,-21,174,0
3,UA,DFW,ORD,2.697,-6.626,137.97,0.02
3,UA,DFW,SFO,13.566,0.88,221.633,0.006
3,UA,DTW,DEN,13.055,-3.104,180.92,0.012
3,UA,DTW,IAH,7.115,-0.308,169.808,0
3,UA,DTW,ORD,12.478,3.54,75.571,0.006
3,UA,EWR,ATL,15.942,1.583,138.459,0.014
3,UA,EWR,BOS,15.28,9.202,67.868,0.01
3,UA,EWR,DEN,15.551,0.566,242.02,0.002
3,UA,EWR,DFW,22.374,8.898,209.714,0.01
3,UA,EWR,DTW,24.4,13.6,103.2,0
3,UA,EWR,FLL,18.05,4.908,171.349,0
3,UA,EWR,HNL,16.909,2.909,636.136,0
3,UA,EWR,IAH,17.915,3.874,209.36,0.01
3,UA,EWR,LAS,17.466,-0.389,316.261,0.006
3,UA,EWR,LAX,18.862,6.35,350.47,0.005
3,UA,EWR,MCO,19.266,8.866,158.319,0.003
3,UA,EWR,MIA,19.314,6.815,175.575,0.01
3,UA,EWR,MSP,27.935,14.065,170.989,0.011
3,UA,EWR,ORD,19.571,7.51,140.316,0.005
3,UA,EWR,PDX,33.945,16,345.297,0.011
3,UA,EWR,PHL,-6,2.5,61,0
3,UA,EWR,PHX,21.235,4.441,305.841,0.006
3,UA,EWR,SAN,14.603,-7.427,335.325,0
3,UA,EWR,SEA,18.367,4.827,354.752,0.003
3,UA,EWR,SFO,19.732,5.736,363.506,0.009
3,UA,EWR,TPA,20.828,10.939,163.184,0.002
3,UA,FLL,DEN,16.426,9.83,250.319,0
3,UA,FLL,EWR,11.261,3.648,174.722,0.004
3,UA,FLL,IAH,3.197,-6.1,153.077,0.003
3,UA,FLL,ORD,7.71,-13.29,182.011,0
3,UA,FLL,SFO,5.679,-12.393,347.661,0
3,UA,HNL,DEN,3.109,-6.304,392.543,0
3,UA,HNL,EWR,3.624,-7.624,570.812,0.034
3,UA,HNL,IAD,22.5,8.407,547.685,0
3,UA,HNL,IAH,15.923,8.769,455.912,0.011
3,UA,HNL,LAX,7.729,2.872,322.69,0.02
3,UA,HNL,ORD,6.761,-6.772,481.424,0
3,UA,HNL,SFO,12.816,3.625,297.488,0.021
3,UA,IAD,ATL,24.188,20.875,111.5,0
3,UA,IAD,BOS,15.319,8.075,87.507,0.009
3,UA,IAD,DEN,17.381,8.332,220.775,0.005
3,UA,IAD,DFW,16.988,7.459,185.718,0.012
3,UA,IAD,HNL,33.132,28.189,609.396,0.019
3,UA,IAD,IAH,18.266,6.607,178.688,0.01
3,UA,IAD,LAS,5.363,-10.156,291.963,0.007
3,UA,IAD,LAX,13.73,3.963,320.75,0.007
3,UA,IAD,MCO,14.772,10.608,130.97,0
3,UA,IAD,ORD,11.501,2.242,114.158,0.016
3,UA,IAD,PDX,19.533,-0.87,323.87,0
3,UA,IAD,PHX,24.517,9.978,276.753,0
3,UA,IAD,SAN,9.186,-5.985,307.004,0.004
3,UA,IAD,SEA,14.847,5.433,333.619,0.004
3,UA,IAD,SFO,13.073,0.334,336.089,0.006
3,UA,IAD,TPA,15.1,11.004,132.896,0.004
3,UA,IAH,ATL,21.17,15.246,124.363,0.006
3,UA,IAH,BOS,16.019,7.315,226.522,0
3,UA,IAH,BWI,17.912,6.609,182.378,0.012
3,UA,IAH,DCA,14.237,3.371,178.078,0.012
3,UA,IAH,DEN,13.962,3.81,143.338,0.007
3,UA,IAH,DFW,19.485,10.509,66.675,0.012
3,UA,IAH,DTW,8.435,3.348,168,0
3,UA,IAH,EWR,16.528,8.356,209.326,0.005
3,UA,IAH,FLL,11.731,6.544,149.221,0.003
3,UA,IAH,HNL,23.722,16.844,491.122,0.011
3,UA,IAH,IAD,15.518,6.918,180.215,0.003
3,UA,IAH,LAS,14.515,0.798,184.325,0.002
3,UA,IAH,LAX,20.284,14.686,206.635,0.003
3,UA,IAH,LGA,17.704,7.635,207.493,0.009
3,UA,IAH,MCO,18.668,11.991,141.192,0.011
3,UA,IAH,MIA,21.711,15.897,148.595,0
3,UA,IAH,MSP,38.59,31.103,162.308,0.025
3,UA,IAH,ORD,16.396,9.336,158.099,0.003
3,UA,IAH,PDX,12.338,0.952,255.076,0.005
3,UA,IAH,PHL,21.529,12.304,200.448,0
3,UA,IAH,PHX,17.458,9.139,157.384,0
3,UA,IAH,SAN,13.206,1.84,186.012,0.006
3,UA,IAH,SEA,19.034,10.741,270.091,0.002
3,UA,IAH,SFO,19.865,9.474,236.515,0.004
3,UA,IAH,SLC,10.484,1.558,183.674,0.01
3,UA,IAH,TPA,19.658,12.472,127.355,0.003
3,UA,JFK,LAX,9.655,4.333,360.55,0.004
3,UA,JFK,SFO,7.6,-2.129,377.6,0.003
3,UA,LAS,DEN,6.952,1.452,108.068,0.006
3,UA,LAS,EWR,7.046,-5.139,284.371,0.018
3,UA,LAS,IAD,3.331,-8.288,265.662,0
3,UA,LAS,IAH,9.165,1.505,176.741,0
3,UA,LAS,LAX,9.698,13.72,81.151,0.004
3,UA,LAS,ORD,5.709,-4.532,211.567,0.005
3,UA,LAS,SFO,10.481,1.452,92.699,0.008
3,UA,LAX,BOS,7.836,0.48,324.339,0
3,UA,LAX,BWI,15.085,1.915,294.736,0
3,UA,LAX,DEN,13.164,5.752,134.667,0.01
3,UA,LAX,DFW,-1,-4,190,0
3,UA,LAX,EWR,15.587,2.291,312.323,0.014
3,UA,LAX,HNL,18.528,12.586,340.515,0.018
3,UA,LAX,IAD,18.669,3.864,288.283,0.006
3,UA,LAX,IAH,15.345,8.322,194.039,0.005
3,UA,LAX,JFK,9.863,-2.988,317.229,0.006
3,UA,LAX,LAS,16.594,7.982,68.522,0
3,UA,LAX,MCO,13.374,4.672,293.084,0
3,UA,LAX,ORD,16.367,4.437,235.916,0.004
3,UA,LAX,PHX,-6.5,-15,80.25,0.2
3,UA,LAX,SEA,28.75,18.5,155.5,0
3,UA,LAX,SFO,12.053,6.616,81.607,0.008
3,UA,LGA,DEN,10.916,-2.98,251.906,0.004
3,UA,LGA,IAH,11.853,-6.013,218.085,0.017
3,UA,LGA,ORD,15.294,1.066,146.643,0.027
3,UA,MCO,DEN,14.841,4.802,226.914,0.004
3,UA,MCO,EWR,17.315,8.032,155.819,0.005
3,UA,MCO,IAD,17.055,10.847,128.538,0.006
3,UA,MCO,IAH,17.824,10.396,138.455,0.004
3,UA,MCO,LAX,17.293,7.94,303,0
3,UA,MCO,ORD,11.245,1.878,168.534,0.002
3,UA,MCO,SFO,15.695,2.013,333.251,0.004
3,UA,MIA,EWR,17.109,11.379,176.242,0.01
3,UA,MIA,IAH,15.44,2.42,152.119,0.004
3,UA,MIA,ORD,1.833,-20.583,180.667,0
3,UA,MSP,DEN,9.413,-1.438,121.806,0.003
3,UA,MSP,EWR,14.075,4.299,156.766,0.018
3,UA,MSP,IAH,-0.913,-9.239,163.413,0
3,UA,MSP,ORD,14.689,7.278,84.18,0.019
3,UA,MSP,SFO,6.879,-8.545,240.606,0.029
3,UA,ORD,ATL,13.036,6.509,119.873,0
3,UA,ORD,BOS,20.265,12.863,138.419,0.003
3,UA,ORD,BWI,20.842,13.932,114.176,0.003
3,UA,ORD,CLT,7.561,-0.316,110.719,0
3,UA,ORD,DCA,19.749,13.611,110.358,0.029
3,UA,ORD,DEN,16.366,9.314,151.781,0.006
3,UA,ORD,DFW,19.409,8.849,137.242,0.011
3,UA,ORD,DTW,20.646,12.099,75.28,0
3,UA,ORD,EWR,20.664,12.137,129.31,0.007
3,UA,ORD,FLL,11.882,-0.376,175.581,0
3,UA,ORD,HNL,25.75,23.37,539.576,0
3,UA,ORD,IAD,14.866,6.202,106.862,0.014
3,UA,ORD,IAH,17.519,6.234,152.666,0.007
3,UA,ORD,LAS,18.438,7.932,227.384,0
3,UA,ORD,LAX,19.996,16.299,262.548,0.006
3,UA,ORD,LGA,18.207,10.617,128.206,0.024
3,UA,ORD,MCO,17.528,9.28,156.904,0.002
3,UA,ORD,MIA,7.462,1.923,185.692,0
3,UA,ORD,MSP,16.844,10.475,85.638,0.013
3,UA,ORD,PDX,17.743,10.209,256.227,0.005
3,UA,ORD,PHL,17.977,10.288,119.926,0.007
3,UA,ORD,PHX,16.959,10.523,220.05,0
3,UA,ORD,SAN,21.924,13.076,249.82,0
3,UA,ORD,SEA,19.99,14.655,264.948,0
3,UA,ORD,SFO,17.653,10.315,271.947,0.006
3,UA,ORD,SLC,15.256,8.04,202.032,0.008
3,UA,ORD,TPA,21.127,15.889,158.148,0
3,UA,PDX,DEN,7.326,0.403,145.886,0.005
3,UA,PDX,EWR,11.637,-2.099,294.044,0
3,UA,PDX,IAD,-2.022,-10.109,287.935,0
3,UA,PDX,IAH,3.114,-2.033,239.176,0
3,UA,PDX,ORD,7,-0.985,227.408,0.003
3,UA,PDX,SFO,8.832,2.851,103.156,0.002
3,UA,PHL,DEN,12.855,-3.777,238.783,0.006
3,UA,PHL,IAH,15.282,3.301,198.657,0.003
3,UA,PHL,LAX,13,46,353,0
3,UA,PHL,ORD,10.545,0.185,128.408,0.014
3,UA,PHL,SFO,15.567,3.497,358.825,0.006
3,UA,PHX,DEN,5.996,0.757,102.347,0.004
3,UA,PHX,EWR,9.023,0.96,277.561,0.006
3,UA,PHX,IAD,-2.215,-13.688,251.763,0
3,UA,PHX,IAH,5.124,0.179,150.363,0
3,UA,PHX,LAX,-7.5,-4.5,94.75,0.2
3,UA,PHX,ORD,13.236,4.609,205.545,0
3,UA,PHX,SFO,7.793,-3.892,120.36,0
3,UA,SAN,DEN,7.35,-0.127,137.186,0.006
3,UA,SAN,EWR,11.53,0.613,310.663,0.01
3,UA,SAN,IAD,6.146,-4.401,287.169,0.004
3,UA,SAN,IAH,13.827,7.411,187.995,0.003
3,UA,SAN,ORD,6.267,-4.632,238.484,0.009
3,UA,SAN,SFO,11.67,3.721,88.694,0.005
3,UA,SEA,DEN,8.761,3.796,153.342,0
3,UA,SEA,EWR,15.375,2.391,299.877,0.006
3,UA,SEA,IAD,11.699,-0.543,287.181,0.004
3,UA,SEA,IAH,12.356,2.644,247.713,0.006
3,UA,SEA,LAX,17,17,167,0
3,UA,SEA,ORD,14.759,7.44,228.552,0
3,UA,SEA,SFO,14.954,5.599,126.516,0.006
3,UA,SFO,ATL,9.908,0.491,275.129,0
3,UA,SFO,BOS,16.563,2.224,331.235,0.002
3,UA,SFO,BWI,11.714,-0.209,306.747,0
3,UA,SFO,DCA,14.945,-1.374,301.253,0.011
3,UA,SFO,DEN,10.793,1.302,146.056,0.002
3,UA,SFO,DFW,20.519,4.571,201.981,0
3,UA,SFO,EWR,13.592,1.369,320.597,0.009
3,UA,SFO,FLL,18.887,5.962,331.151,0.019
3,UA,SFO,HNL,18.955,10.087,317.757,0.014
3,UA,SFO,IAD,10.383,-4.387,297.951,0.006
3,UA,SFO,IAH,11.622,3.894,225.24,0.006
3,UA,SFO,JFK,14.386,-1.096,323.801,0.005
3,UA,SFO,LAS,8.741,-0.546,89.953,0.006
3,UA,SFO,LAX,14.666,13.809,94.707,0.007
3,UA,SFO,MCO,13.991,3.157,314.534,0.004
3,UA,SFO,MSP,14.81,2.029,213.41,0.009
3,UA,SFO,ORD,13.575,3.417,245.429,0.005
3,UA,SFO,PDX,12.417,4.358,97.304,0
3,UA,SFO,PHL,13.68,1.056,316.511,0.006
3,UA,SFO,PHX,13.377,4.727,114.877,0
3,UA,SFO,SAN,8.128,0.577,90.03,0.006
3,UA,SFO,SEA,10.673,5.33,120.542,0.003
3,UA,SFO,SLC,7.691,-2.37,108.556,0
3,UA,SLC,DEN,5.414,-5.714,87.571,0.028
3,UA,SLC,IAH,10.768,2.711,176.782,0
3,UA,SLC,ORD,8.192,2.199,183.558,0.006
3,UA,SLC,SFO,-5.5,-8.5,133,0
3,UA,TPA,DEN,-0.449,-6.112,226.571,0
3,UA,TPA,EWR,14.67,8.268,160.252,0.01
3,UA,TPA,IAD,13.352,7.605,130.502,0.004
3,UA,TPA,IAH,10.789,3.15,128.414,0.005
3,UA,TPA,ORD,9.588,3.078,165.597,0.004
3,VX,BOS,LAX,6.383,0.169,370.021,0.012
3,VX,BOS,SFO,7.913,0.017,383.679,0
3,VX,DCA,SFO,2.924,-5.489,346.587,0
3,VX,EWR,LAX,2.694,-4.253,350.419,0.007
3,VX,EWR,SFO,5.464,-7.345,361.543,0
3,VX,FLL,LAX,14.971,4.691,314.034,0.011
3,VX,FLL,SFO,1.5,-5,348.5,0
3,VX,IAD,LAX,2.005,-5.702,320.005,0.005
3,VX,IAD,SFO,1.843,-6.188,335.184,0
3,VX,JFK,LAS,-4.141,-6.478,332.663,0
3,VX,JFK,LAX,2.23,0.423,358.259,0
3,VX,JFK,SFO,2.861,-4.865,374.22,0.004
3,VX,LAS,JFK,3.098,1.837,288.065,0
3,VX,LAS,LAX,12.135,12.985,73.528,0.007
3,VX,LAS,SFO,12.268,7.741,86.811,0.007
3,VX,LAX,BOS,8.603,1.603,326.518,0.004
3,VX,LAX,EWR,10.466,-1.572,311.958,0.004
3,VX,LAX,FLL,10.903,7.309,301.406,0.006
3,VX,LAX,IAD,1.102,-5.829,292.107,0.005
3,VX,LAX,JFK,8.13,2.613,323.048,0.002
3,VX,LAX,LAS,9.63,8.797,66.014,0.004
3,VX,LAX,MCO,6.44,3.648,302.209,0
3,VX,LAX,ORD,15,12.459,237.541,0
3,VX,LAX,SEA,13.057,13.807,148.926,0
3,VX,LAX,SFO,13.211,12.446,72.749,0.006
3,VX,MCO,LAX,10.391,7.641,302.25,0
3,VX,ORD,LAX,7.742,5.071,257.33,0
3,VX,ORD,SFO,7.605,3.643,272.635,0
3,VX,PDX,SFO,-1.718,-3.573,103.728,0
3,VX,SAN,SFO,6.722,4.576,85.572,0.004
3,VX,SEA,LAX,16.441,16.02,155.348,0
3,VX,SEA,SFO,12.694,7.766,122.535,0.003
3,VX,SFO,BOS,4.846,-5.256,332.267,0
3,VX,SFO,DCA,1.022,-7.209,301.769,0
3,VX,SFO,EWR,7.921,-0.472,315.689,0
3,VX,SFO,FLL,4.143,-3.571,327.286,0
3,VX,SFO,IAD,4.502,-1.329,297.561,0
3,VX,SFO,JFK,8.64,0.944,330.243,0.002
3,VX,SFO,LAS,9.753,6.517,87.661,0.004
3,VX,SFO,LAX,12.112,15.297,83.487,0.003
3,VX,SFO,ORD,3.313,4.103,247.469,0
3,VX,SFO,PDX,3.612,-0.476,91.01,0
3,VX,SFO,SAN,3.749,1.958,87.476,0.004
3,VX,SFO,SEA,3.964,2.104,114.208,0.003
3,WN,ATL,BOS,11.96,4.773,151.623,0.011
3,WN,ATL,BWI,13.284,7.78,108.059,0.013
3,WN,ATL,DCA,10.276,2.114,101.465,0.021
3,WN,ATL,DEN,12.059,-1.488,187.503,0.003
3,WN,ATL,DTW,15.354,7.409,113.588,0.004
3,WN,ATL,FLL,12.061,8.052,108.08,0.002
3,WN,ATL,LAS,13.388,-1.307,249.601,0
3,WN,ATL,LAX,18.069,7.766,279.843,0
3,WN,ATL,LGA,15.534,3.379,129.218,0
3,WN,ATL,MCO,15.03,10.343,86.399,0.002
3,WN,ATL,MDW,16.956,8.543,111.148,0.003
3,WN,ATL,MSP,10.804,-2.256,154.7,0
3,WN,ATL,PHL,13.564,4.895,118.699,0.004
3,WN,ATL,PHX,11.65,-7.699,229.53,0
3,WN,ATL,SAN,15.451,-3.418,264.154,0
3,WN,ATL,SEA,5.513,-0.769,323.718,0
3,WN,ATL,SFO,0.924,-15.283,301.783,0
3,WN,ATL,TPA,15.348,16.37,84.877,0.004
3,WN,BOS,ATL,13.801,9.339,167.974,0.007
