tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,airportid_1,airportid_2,airport_1,airport_2,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,2015,1,30529,33195,"Hartford, CT","Tampa, FL (Metropolitan Area)",1111,10529,15304,BDL,TPA,844.7777778,169.4781139,WN,0.632513482,160.3599293,WN,0.632513482,160.3599293
Table 1a,2015,1,30581,33195,"Bangor, ME","Tampa, FL (Metropolitan Area)",1394,10581,14112,BGR,PIE,138.7777778,166.7918335,G4,1,166.7918335,G4,1,166.7918335
Table 1a,2015,1,30581,33195,"Bangor, ME","Tampa, FL (Metropolitan Area)",1394,10581,15304,BGR,TPA,14,279.9047619,US,0.611111111,278.5623377,DL,0.285714286,278.2222222
Table 1a,2015,1,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,10800,BHM,BUR,8,316.4708333,WN,0.930555556,317.7014925,US,0.041666667,255.3333333
Table 1a,2015,1,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",682,10599,10821,BHM,BWI,188.8888889,193.9847647,WN,0.817058824,192.7111591,WN,0.817058824,192.7111591
Table 1a,2015,1,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",597,10599,11259,BHM,DAL,183.2222222,224.6161916,WN,0.95755003,225.1811906,DL,0.032140691,215.3283019
Table 1a,2015,1,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",682,10599,11278,BHM,DCA,204.6666667,206.4578719,US,0.578175896,211.185446,DL,0.255700326,183.1917197
Table 1a,2015,1,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",597,10599,11298,BHM,DFW,156,239.3382479,AA,0.774928775,241.3128676,DL,0.126068376,232.1858757
Table 1a,2015,1,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,11618,BHM,EWR,63.88888889,275.5836522,DL,0.52,269.2494983,US,0.286956522,265.230303
Table 1a,2015,1,30599,32467,"Birmingham, AL","Miami, FL (Metropolitan Area)",661,10599,11697,BHM,FLL,89.44444444,227.6395031,DL,0.52173913,238.7016667,WN,0.391304348,201.3577778
Table 1a,2015,1,30599,31453,"Birmingham, AL","Houston, TX",570,10599,12191,BHM,HOU,146.1111111,223.7824335,WN,0.933079848,222.0779136,WN,0.933079848,222.0779136
Table 1a,2015,1,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,12197,BHM,HPN,13.77777778,250.1717742,DL,0.677419355,246.6392857,DL,0.677419355,246.6392857
Table 1a,2015,1,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",682,10599,12264,BHM,IAD,35,198.1225397,DL,0.593650794,180.802139,DL,0.593650794,180.802139
Table 1a,2015,1,30599,31453,"Birmingham, AL","Houston, TX",570,10599,12266,BHM,IAH,128.8888889,249.392931,UA,0.853448276,253.770202,US,0.026724138,212.1612903
Table 1a,2015,1,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,12391,BHM,ISP,7.555555556,221.5808824,WN,0.926470588,219.1714286,WN,0.926470588,219.1714286
Table 1a,2015,1,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,12478,BHM,JFK,39.44444444,212.1146479,US,0.554929577,199.1634518,AA,0.143661972,198.3529412
Table 1a,2015,1,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,12892,BHM,LAX,105.7777778,340.6777311,WN,0.321428571,286.7826797,WN,0.321428571,286.7826797
Table 1a,2015,1,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,12953,BHM,LGA,183,279.4668488,DL,0.597449909,307.4506098,US,0.258652095,235.1579812
Table 1a,2015,1,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,12954,BHM,LGB,1.333333333,319.9166667,US,0.25,327.3333333,DL,0.166666667,316
Table 1a,2015,1,30599,30977,"Birmingham, AL","Chicago, IL",584,10599,13232,BHM,MDW,154.8888889,194.2039455,WN,0.878766141,195.3259592,DL,0.116212339,186.6975309
Table 1a,2015,1,30599,32467,"Birmingham, AL","Miami, FL (Metropolitan Area)",661,10599,13303,BHM,MIA,92.77777778,264.1208383,AA,0.562874251,263.4821277,DL,0.320958084,253.2559701
Table 1a,2015,1,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,13891,BHM,ONT,16.66666667,371.9553333,AA,0.48,331.2569444,AA,0.48,331.2569444
Table 1a,2015,1,30599,30977,"Birmingham, AL","Chicago, IL",584,10599,13930,BHM,ORD,135.6666667,219.6104832,UA,0.692055692,223.3656805,DL,0.184275184,192.5733333
Table 1a,2015,1,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,14908,BHM,SNA,40.55555556,354.2772603,WN,0.389041096,299.6295775,WN,0.389041096,299.6295775
Table 1a,2015,1,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,15070,BHM,SWF,2.222222222,264.095,DL,0.7,256.6214286,DL,0.7,256.6214286
Table 1a,2015,1,30599,33195,"Birmingham, AL","Tampa, FL (Metropolitan Area)",459,10599,15304,BHM,TPA,258.3333333,172.0332473,WN,0.804301075,165.7603209,WN,0.804301075,165.7603209
Table 1a,2015,1,30620,30466,"Billings, MT","Phoenix, AZ",878,10620,10466,BIL,AZA,101.4444444,109.2234392,G4,1,109.2234392,G4,1,109.2234392
Table 1a,2015,1,30620,30466,"Billings, MT","Phoenix, AZ",878,10620,14107,BIL,PHX,73.33333333,221.4192424,DL,0.713636364,218.9528662,DL,0.713636364,218.9528662
Table 1a,2015,1,30627,30466,"Bismarck/Mandan, ND","Phoenix, AZ",1094,10627,10466,BIS,AZA,176,148.4343434,G4,1,148.4343434,G4,1,148.4343434
Table 1a,2015,1,30627,30466,"Bismarck/Mandan, ND","Phoenix, AZ",1094,10627,14107,BIS,PHX,32.77777778,287.7457627,UA,0.481355932,254.7971831,UA,0.481355932,254.7971831
Table 1a,2015,1,30666,30466,"Bellingham, WA","Phoenix, AZ",1208,10666,10466,BLI,AZA,176.6666667,121.7396226,G4,1,121.7396226,G4,1,121.7396226
Table 1a,2015,1,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,10800,BLI,BUR,6.444444444,146.5155172,AS,0.965517241,147.2928571,AS,0.965517241,147.2928571
Table 1a,2015,1,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,12892,BLI,LAX,150.2222222,120.4718195,G4,0.725591716,98.382263,G4,0.725591716,98.382263
Table 1a,2015,1,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,12954,BLI,LGB,0.333333333,209,AS,0.333333333,141,AS,0.333333333,141
Table 1a,2015,1,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,13891,BLI,ONT,5.666666667,229.1156863,AS,0.901960784,213.3304348,AS,0.901960784,213.3304348
Table 1a,2015,1,30666,30466,"Bellingham, WA","Phoenix, AZ",1208,10666,14107,BLI,PHX,59.77777778,168.0410781,AS,0.92936803,162.9142,AS,0.92936803,162.9142
Table 1a,2015,1,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,14908,BLI,SNA,36.66666667,182.4824242,AS,0.963636364,179.913522,AS,0.963636364,179.913522
Table 1a,2015,1,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,10821,BNA,BWI,466.2222222,208.9440658,WN,0.904671115,209.0133562,US,0.033841754,206.1697183
Table 1a,2015,1,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,11278,BNA,DCA,492.2222222,203.5879458,WN,0.495259594,190.7131267,WN,0.495259594,190.7131267
Table 1a,2015,1,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,11618,BNA,EWR,452.2222222,201.7030958,UA,0.525061425,220.1563875,WN,0.355282555,170.4469571
Table 1a,2015,1,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12197,BNA,HPN,12.88888889,210.2732759,DL,0.525862069,215.0442623,US,0.301724138,205.3942857
Table 1a,2015,1,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,12264,BNA,IAD,60.55555556,225.2746789,UA,0.612844037,214.1182635,UA,0.612844037,214.1182635
Table 1a,2015,1,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12391,BNA,ISP,15.22222222,216.5445255,WN,0.934306569,216.9210938,WN,0.934306569,216.9210938
Table 1a,2015,1,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12478,BNA,JFK,52.33333333,222.4229299,AA,0.552016985,229.9680769,US,0.171974522,199.282716
Table 1a,2015,1,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12953,BNA,LGA,878.3333333,201.340797,DL,0.348387097,206.2991649,WN,0.315876028,173.1382459
Table 1a,2015,1,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1968,10693,13796,BNA,OAK,72,320.3606481,WN,0.913580247,323.1981419,DL,0.080246914,284.1192308
Table 1a,2015,1,30693,30466,"Nashville, TN","Phoenix, AZ",1449,10693,14107,BNA,PHX,420,284.1345503,WN,0.764814815,282.2098236,WN,0.764814815,282.2098236
Table 1a,2015,1,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1968,10693,14771,BNA,SFO,208.4444444,349.6613006,WN,0.284115139,323.4677298,WN,0.284115139,323.4677298
Table 1a,2015,1,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1968,10693,14831,BNA,SJC,78.66666667,340.9915254,WN,0.625706215,340.1575621,DL,0.103107345,322.290411
Table 1a,2015,1,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,15070,BNA,SWF,4.555555556,218.5097561,DL,0.536585366,205.6454545,DL,0.536585366,205.6454545
Table 1a,2015,1,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,10693,15304,BNA,TPA,478.1111111,218.974785,WN,0.817801534,225.4987781,AA,0.0174297,180.36
Table 1a,2015,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,10800,BOI,BUR,51.44444444,193.0924406,WN,0.704103672,191.2392638,AS,0.084233261,173.2128205
Table 1a,2015,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,12892,BOI,LAX,203.2222222,204.1180426,WN,0.305631493,177.9440072,WN,0.305631493,177.9440072
Table 1a,2015,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,12954,BOI,LGB,14.66666667,188.4537879,DL,0.727272727,187.0291667,DL,0.727272727,187.0291667
Table 1a,2015,1,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,13796,BOI,OAK,160.8888889,190.7155387,WN,0.936464088,192.1760324,AS,0.024171271,170.1571429
Table 1a,2015,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,13891,BOI,ONT,76.33333333,194.810917,WN,0.662299854,192.8156044,WN,0.662299854,192.8156044
Table 1a,2015,1,30713,30466,"Boise, ID","Phoenix, AZ",735,10713,14107,BOI,PHX,322.4444444,196.8317712,WN,0.475189524,193.9501088,WN,0.475189524,193.9501088
Table 1a,2015,1,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14771,BOI,SFO,120.4444444,253.0372694,UA,0.772140221,270.7402628,AS,0.106088561,165.1226087
Table 1a,2015,1,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14831,BOI,SJC,127.5555556,134.3372822,AS,0.858885017,128.5223124,AS,0.858885017,128.5223124
Table 1a,2015,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,14908,BOI,SNA,104.6666667,195.0321656,WN,0.495753715,189.0556745,WN,0.495753715,189.0556745
Table 1a,2015,1,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",942,10721,10693,BOS,BNA,415.7777778,207.7504543,WN,0.546766435,216.8052297,US,0.174505612,192.0699847
Table 1a,2015,1,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",395,10721,10792,BOS,BUF,385.7777778,129.2085253,B6,0.648329493,123.631275,B6,0.648329493,123.631275
Table 1a,2015,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,10800,BOS,BUR,18.77777778,295.8130178,UA,0.485207101,291.8426829,B6,0.195266272,228.3969697
Table 1a,2015,1,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,10721,10821,BOS,BWI,1346.111111,127.0518448,WN,0.599669831,125.2457261,WN,0.599669831,125.2457261
Table 1a,2015,1,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,10721,10874,BOS,CAK,136.2222222,157.2346656,WN,0.783849918,150.2403746,WN,0.783849918,150.2403746
Table 1a,2015,1,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",836,10721,10994,BOS,CHS,284.5555556,177.2076923,B6,0.550566185,168.9219858,B6,0.550566185,168.9219858
Table 1a,2015,1,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,10721,11042,BOS,CLE,257.2222222,293.9443197,UA,0.622462203,343.2173491,WN,0.103671706,185.5016667
Table 1a,2015,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",737,10721,11057,BOS,CLT,927.3333333,160.9247903,US,0.678049365,167.6353949,B6,0.232566499,132.742916
Table 1a,2015,1,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",640,10721,11066,BOS,CMH,217.3333333,293.6996933,DL,0.358384458,375.8389444,WN,0.158997955,226.533119
Table 1a,2015,1,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,10721,11193,BOS,CVG,255.8888889,361.7981329,DL,0.731654364,389.1286647,US,0.182805037,275.8653207
Table 1a,2015,1,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,10721,11259,BOS,DAL,85.77777778,196.7261658,WN,0.865284974,196.0071856,UA,0.041450777,191.175
Table 1a,2015,1,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,10721,11278,BOS,DCA,2472.444444,168.2027863,US,0.565881718,186.9453304,B6,0.399110192,140.3164846
Table 1a,2015,1,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,10721,11292,BOS,DEN,1206.555556,264.3701262,B6,0.322405378,231.6984576,WN,0.235012432,224.4689655
Table 1a,2015,1,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,10721,11298,BOS,DFW,1119.444444,257.9936278,AA,0.601191067,275.8536734,B6,0.219851117,201.6531828
Table 1a,2015,1,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",632,10721,11433,BOS,DTW,787.3333333,193.2098504,DL,0.511995484,219.4050717,B6,0.381174146,159.6870418
Table 1a,2015,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,11618,BOS,EWR,953.8888889,200.2912405,UA,0.60209668,232.8327916,B6,0.387652883,150.2978966
Table 1a,2015,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,10721,11697,BOS,FLL,1903.333333,212.9380385,B6,0.63683596,241.3819598,NK,0.167133684,121.3724764
Table 1a,2015,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,10721,12191,BOS,HOU,426.4444444,166.0747525,WN,0.639656071,162.255723,WN,0.639656071,162.255723
Table 1a,2015,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,12197,BOS,HPN,0.111111111,157.1,US,1,157.1,US,1,157.1
Table 1a,2015,1,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,10721,12264,BOS,IAD,493,173.3741492,B6,0.585080009,150.4029661,B6,0.585080009,150.4029661
Table 1a,2015,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,10721,12266,BOS,IAH,568.5555556,264.3858315,UA,0.828805941,268.9127564,DL,0.060777799,214.229582
Table 1a,2015,1,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,10721,12339,BOS,IND,267.4444444,307.8692148,DL,0.4304113,388.2452703,WN,0.124636477,212.4736667
Table 1a,2015,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,12391,BOS,ISP,0.777777778,258.8285714,US,0.571428571,289.575,WN,0.142857143,182
Table 1a,2015,1,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",1028,10721,12451,BOS,JAX,478,183.1533938,B6,0.587866109,183.8490312,B6,0.587866109,183.8490312
Table 1a,2015,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,12478,BOS,JFK,721.1111111,174.7454854,B6,0.463174114,176.8699601,DL,0.275192604,172.6915454
Table 1a,2015,1,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,10721,12889,BOS,LAS,1007.111111,289.0982568,B6,0.428067079,304.526134,US,0.10668579,257.7149948
Table 1a,2015,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,12892,BOS,LAX,2246.555556,305.4526436,B6,0.279489589,259.7973102,B6,0.279489589,259.7973102
Table 1a,2015,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,12953,BOS,LGA,1337.222222,253.4987952,DL,0.575571251,283.5915115,US,0.404071458,213.0637055
Table 1a,2015,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,12954,BOS,LGB,134.5555556,249.28109,B6,0.875309661,245.8488679,B6,0.875309661,245.8488679
Table 1a,2015,1,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,10721,13198,BOS,MCI,271.2222222,264.8575584,WN,0.653830397,265.4773183,WN,0.653830397,265.4773183
Table 1a,2015,1,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",1142,10721,13204,BOS,MCO,2241.555556,209.6886636,B6,0.647962724,212.369033,B6,0.647962724,212.369033
Table 1a,2015,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",867,10721,13232,BOS,MDW,320.8888889,154.3106648,WN,0.95533241,153.601776,WN,0.95533241,153.601776
Table 1a,2015,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,10721,13303,BOS,MIA,1050.666667,282.0857445,AA,0.699767343,292.6102463,US,0.151861252,269.6446379
Table 1a,2015,1,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,10721,13342,BOS,MKE,245.4444444,191.7497057,WN,0.678134903,187.8284379,WN,0.678134903,187.8284379
Table 1a,2015,1,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",1124,10721,13487,BOS,MSP,642,329.993233,DL,0.57805469,414.2570359,SY,0.140013846,187.187021
Table 1a,2015,1,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,10721,13495,BOS,MSY,539.6666667,214.0830554,B6,0.42824789,228.6219712,WN,0.128886144,172.4070288
Table 1a,2015,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,10721,13796,BOS,OAK,44.88888889,296.9633663,WN,0.363861386,299.2530612,B6,0.202970297,285.8487805
Table 1a,2015,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,13891,BOS,ONT,49.77777778,323.3660714,UA,0.290178571,272.1161538,UA,0.290178571,272.1161538
Table 1a,2015,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",867,10721,13930,BOS,ORD,2079.444444,179.2057654,AA,0.482607534,169.1599092,B6,0.148169917,153.1716192
Table 1a,2015,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,10721,13931,BOS,ORF,82.22222222,236.7063514,US,0.422972973,242.5587859,WN,0.233783784,199.3572254
Table 1a,2015,1,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,10721,14027,BOS,PBI,1637,203.4448449,B6,0.738274622,223.4872115,NK,0.148917396,104.0203282
Table 1a,2015,1,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",2537,10721,14057,BOS,PDX,318.4444444,281.5112003,AS,0.58897418,266.8706161,AS,0.58897418,266.8706161
Table 1a,2015,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,10721,14098,BOS,PHF,6.888888889,285.7483871,US,0.693548387,287.9744186,AA,0.112903226,247.4714286
Table 1a,2015,1,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",289,10721,14100,BOS,PHL,1609.666667,158.9429972,US,0.678470353,168.2568013,B6,0.293090357,135.1782383
Table 1a,2015,1,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,10721,14107,BOS,PHX,1037.777778,305.0730514,US,0.540149893,315.2247572,B6,0.181691649,260.9717148
Table 1a,2015,1,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,10721,14122,BOS,PIT,670.5555556,150.2348467,B6,0.53968517,139.4181455,B6,0.53968517,139.4181455
Table 1a,2015,1,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,10721,14492,BOS,RDU,942,164.8076905,B6,0.526539278,157.1835125,B6,0.526539278,157.1835125
Table 1a,2015,1,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",487,10721,14524,BOS,RIC,483,117.6145388,B6,0.66689671,111.8657813,B6,0.66689671,111.8657813
Table 1a,2015,1,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",1271,10721,14635,BOS,RSW,2079.444444,223.6612557,B6,0.652417847,251.419656,NK,0.170665242,138.1073889
Table 1a,2015,1,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,10721,14679,BOS,SAN,894.3333333,274.3596099,B6,0.45881476,264.4699431,AS,0.190458442,252.0870841
Table 1a,2015,1,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,10721,14683,BOS,SAT,164,312.3596206,WN,0.262195122,284.5589147,WN,0.262195122,284.5589147
Table 1a,2015,1,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",917,10721,14685,BOS,SAV,241,167.3838635,B6,0.682803135,160.5596894,B6,0.682803135,160.5596894
Table 1a,2015,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,10721,14747,BOS,SEA,747.5555556,259.9019768,B6,0.416171225,220.1420714,B6,0.416171225,220.1420714
Table 1a,2015,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,10721,14771,BOS,SFO,2532.111111,345.6488701,UA,0.4282768,388.3765574,B6,0.251480978,282.5937882
Table 1a,2015,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,10721,14831,BOS,SJC,130.8888889,302.5245331,DL,0.289473684,289.4794721,DL,0.289473684,289.4794721
Table 1a,2015,1,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",2105,10721,14869,BOS,SLC,449.3333333,381.3638971,DL,0.56305638,447.8188406,WN,0.143175074,262.107772
Table 1a,2015,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,14908,BOS,SNA,124.6666667,350.6751337,UA,0.333333333,340.4034759,AA,0.292335116,336.7893293
Table 1a,2015,1,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",1240,10721,14986,BOS,SRQ,294,242.2708239,B6,0.678382464,254.3188301,DL,0.17611489,209.7403433
Table 1a,2015,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,10721,15016,BOS,STL,377.2222222,249.5612077,WN,0.62179676,250.2258645,DL,0.13078056,248.3621622
Table 1a,2015,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,10721,15070,BOS,SWF,0.555555556,213.1,US,1,213.1,US,1,213.1
